zip_code,zip_code Latitude,zip_code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
77002,29.756845000000002,-95.365652,Mango Tree Thai Bistro,29.7582507801515,-95.36538711279135,Thai Restaurant
77002,29.756845000000002,-95.365652,Bombay Pizza Co.,29.7577,-95.364586,Pizza Place
77002,29.756845000000002,-95.365652,Jason's Deli,29.75746388891063,-95.36554282298964,Deli / Bodega
77002,29.756845000000002,-95.365652,Becks Prime,29.75818486875766,-95.36617176399422,Burger Joint
77002,29.756845000000002,-95.365652,JW Marriott Houston Downtown,29.758385170190316,-95.36407336592674,Hotel
77002,29.756845000000002,-95.365652,Whataburger,29.75681458741339,-95.3656786680221,Burger Joint
77002,29.756845000000002,-95.365652,Pappas Bros. Steakhouse,29.75527,-95.36304,Steakhouse
77002,29.756845000000002,-95.365652,Finn Hall,29.758677697696452,-95.36384585056344,Food Court
77002,29.756845000000002,-95.365652,House of Blues,29.753839312595506,-95.36400247829128,Music Venue
77002,29.756845000000002,-95.365652,Flying Saucer Draught Emporium,29.759116074765853,-95.36321640522559,Beer Bar
77002,29.756845000000002,-95.365652,Hotel Alessandra,29.75492408670382,-95.36561136855761,Hotel
77002,29.756845000000002,-95.365652,Miller's Cafe,29.75653581200845,-95.36427900236197,Burger Joint
77002,29.756845000000002,-95.365652,McCormick & Schmick's,29.7545947,-95.3651683,Seafood Restaurant
77002,29.756845000000002,-95.365652,Aloft Houston Downtown,29.75751314468994,-95.36357581615448,Hotel
77002,29.756845000000002,-95.365652,Perbacco,29.760257437720647,-95.36477339516325,Italian Restaurant
77002,29.756845000000002,-95.365652,Potbelly Sandwich Shop,29.756728,-95.365364,Sandwich Place
77002,29.756845000000002,-95.365652,Foundation Room,29.754239492046178,-95.36434645138534,Lounge
77002,29.756845000000002,-95.365652,Phoenicia Specialty Foods,29.754502385638137,-95.3617598578482,Market
77002,29.756845000000002,-95.365652,City Hall Farmer's Market,29.759163880661635,-95.36844616089815,Farmers Market
77002,29.756845000000002,-95.365652,Pete's Dueling Piano Bar,29.754334140328638,-95.36466581521225,Bar
77002,29.756845000000002,-95.365652,Four Seasons Hotel Houston,29.754179639092946,-95.36237997413849,Hotel
77002,29.756845000000002,-95.365652,Reserve 101,29.75376595105044,-95.3633704277715,Whisky Bar
77002,29.756845000000002,-95.365652,The Downtown Club,29.754527942539994,-95.36364555358887,Gym / Fitness Center
77002,29.756845000000002,-95.365652,III Forks,29.754211108766416,-95.36463679680377,Steakhouse
77002,29.756845000000002,-95.365652,Jones Hall,29.761239817549807,-95.36530148121828,Concert Hall
77002,29.756845000000002,-95.365652,Murphy's Deli,29.758083265310766,-95.36333522383443,Sandwich Place
77002,29.756845000000002,-95.365652,Alley Theatre,29.761671455030886,-95.36531338369234,Theater
77002,29.756845000000002,-95.365652,Lobby Lounge at Four Seasons Hotel Houston,29.754206869794206,-95.36270578821772,Lounge
77002,29.756845000000002,-95.365652,Conservatory,29.760427,-95.36157,Beer Garden
77002,29.756845000000002,-95.365652,Starbucks,29.755466,-95.36317,Coffee Shop
77002,29.756845000000002,-95.365652,Kelsey-Seybold Clinic - Downtown at The Shops,29.75554587157065,-95.36262870064445,Doctor's Office
77002,29.756845000000002,-95.365652,Berkeley Eye Center - The Park Shops,29.75766313118798,-95.36290166681026,Optical Shop
77002,29.756845000000002,-95.365652,Caffè Bene,29.75446213806492,-95.36509513809719,Coffee Shop
77002,29.756845000000002,-95.365652,Hyatt Regency Houston,29.7570493,-95.36945999999999,Hotel
77002,29.756845000000002,-95.365652,Starbucks,29.755592,-95.36653,Coffee Shop
77002,29.756845000000002,-95.365652,Spindletop Restaurant at Hyatt Regency Houston,29.756949047209694,-95.36909651778885,Seafood Restaurant
77002,29.756845000000002,-95.365652,Quattro,29.754122193587296,-95.36246896887286,Italian Restaurant
77002,29.756845000000002,-95.365652,Houston Symphony,29.7608909,-95.36500439999999,Performing Arts Venue
77002,29.756845000000002,-95.365652,Andalucia Tapas Restaurant and Bar,29.75334675522208,-95.36416657124809,Spanish Restaurant
77002,29.756845000000002,-95.365652,Treebeards - The Tunnel,29.75790324188933,-95.36897178076335,Southern / Soul Food Restaurant
77002,29.756845000000002,-95.365652,Morton's The Steakhouse,29.75674930903216,-95.3641144068024,Steakhouse
77002,29.756845000000002,-95.365652,Guadalajara Del Centro,29.75409869599706,-95.36446241013734,Mexican Restaurant
77002,29.756845000000002,-95.365652,The Spa at Four Seasons Hotel Houston,29.754057567165766,-95.36321640014648,Spa
77002,29.756845000000002,-95.365652,Jimmy John's,29.758028392243542,-95.36398866805777,Sandwich Place
77002,29.756845000000002,-95.365652,Frank's Pizza,29.76139343862214,-95.36272077712701,Pizza Place
77002,29.756845000000002,-95.365652,Wok & Roll,29.757190037055892,-95.36576151261133,Chinese Restaurant
77002,29.756845000000002,-95.365652,Doozo Dumpling House,29.75524027697844,-95.36216535901453,Dumpling Restaurant
77002,29.756845000000002,-95.365652,Hobby Center for the Performing Arts,29.761525580635887,-95.36937625723134,Performing Arts Venue
77002,29.756845000000002,-95.365652,Embassy Suites by Hilton Houston Downtown,29.752999214502747,-95.36134086549282,Hotel
77002,29.756845000000002,-95.365652,Houstonian Lite,29.760524419286174,-95.36572750369359,Gym
77002,29.756845000000002,-95.365652,Starbucks,29.76000112,-95.36558491,Coffee Shop
77002,29.756845000000002,-95.365652,Sam Houston Park,29.75987637162599,-95.37121094173017,Park
77002,29.756845000000002,-95.365652,Magnolia Hotel,29.75933928790986,-95.36166776585594,Hotel
77002,29.756845000000002,-95.365652,Chick-fil-A,29.757656,-95.370526,Fast Food Restaurant
77002,29.756845000000002,-95.365652,Frank's Backyard,29.76165425656305,-95.36246784840213,Bar
77002,29.756845000000002,-95.365652,Starbucks,29.76027358,-95.36415507,Coffee Shop
77002,29.756845000000002,-95.365652,Discovery Green,29.753237897872424,-95.35948276519775,Park
77002,29.756845000000002,-95.365652,MKT BAR,29.754745708965412,-95.36149510826394,Gastropub
77002,29.756845000000002,-95.365652,Corner Bakery Cafe,29.75687,-95.365365,Bakery
77002,29.756845000000002,-95.365652,Treebeards - The Park Shops,29.755338073417512,-95.36217653025034,Cajun / Creole Restaurant
77002,29.756845000000002,-95.365652,Tellepsen Family Downtown YMCA,29.75206763492666,-95.37067882615852,Gym
77002,29.756845000000002,-95.365652,Wortham Theater Center,29.76335289300658,-95.36566257476807,Theater
77002,29.756845000000002,-95.365652,Vic & Anthony's Steakhouse,29.756979913075334,-95.35825431346893,Steakhouse
77002,29.756845000000002,-95.365652,Your Pie,29.75177,-95.3686,Pizza Place
77002,29.756845000000002,-95.365652,Potbelly Sandwich Shop,29.754995,-95.362408,Sandwich Place
77002,29.756845000000002,-95.365652,Irma's Southwest Grill,29.757877021367836,-95.35915482511396,Mexican Restaurant
77002,29.756845000000002,-95.365652,Local Foods,29.7608788801562,-95.36204248120119,Bistro
77002,29.756845000000002,-95.365652,Treebeards,29.762217,-95.361959,Southern / Soul Food Restaurant
77002,29.756845000000002,-95.365652,Azuma Sushi & Robata Bar,29.760168457600827,-95.36296529770571,Japanese Restaurant
77002,29.756845000000002,-95.365652,Hampton Inn Downtown Houston,29.755647929319064,-95.35863689613848,Hotel
77002,29.756845000000002,-95.365652,El Burro & The Bull,29.760446713850953,-95.36163498611974,BBQ Joint
77002,29.756845000000002,-95.365652,Theatre Under The Stars,29.761486842951108,-95.37006806125714,Theater
77002,29.756845000000002,-95.365652,Marriott Marquis Houston,29.7544464,-95.3581201,Hotel
77002,29.756845000000002,-95.365652,The Blue Fish Bayou Place,29.7620478211349,-95.36619257500463,Sushi Restaurant
77002,29.756845000000002,-95.365652,The Grove,29.752581423767637,-95.36053197196186,New American Restaurant
77002,29.756845000000002,-95.365652,Toyota Center,29.750946514061688,-95.36220788955688,Basketball Stadium
77002,29.756845000000002,-95.365652,Xochi,29.754480182176135,-95.35908860025862,Mexican Restaurant
77002,29.756845000000002,-95.365652,Crystal Ballroom @ The Rice Hotel,29.760076204862887,-95.36280536024498,Hotel Bar
77002,29.756845000000002,-95.365652,Benihana,29.75603690924997,-95.36956842447712,Japanese Restaurant
77002,29.756845000000002,-95.365652,Brasserie du Parc,29.754073609294203,-95.36102153792176,French Restaurant
77002,29.756845000000002,-95.365652,Houston Grand Opera,29.76362297525448,-95.36520404590503,Concert Hall
77002,29.756845000000002,-95.365652,Skyline Deli and coffee bar,29.75526900353737,-95.3679760080141,Café
77002,29.756845000000002,-95.365652,The Pastry War,29.761984911864122,-95.36107403455036,Cocktail Bar
77002,29.756845000000002,-95.365652,Tranquility Park,29.760053085786517,-95.36806799414663,Park
77002,29.756845000000002,-95.365652,Market Square Park,29.762556195955845,-95.36213706082965,Park
77002,29.756845000000002,-95.365652,The Moonshiners Southern Table + Bar,29.760661679187045,-95.36193038831519,Southern / Soul Food Restaurant
77002,29.756845000000002,-95.365652,Captain Foxheart's Bad News Bar & Spirits Lodge,29.76198742865618,-95.36102984413776,Cocktail Bar
77002,29.756845000000002,-95.365652,Treebeards - The Cloister,29.759566281593298,-95.36076057494942,Southern / Soul Food Restaurant
77002,29.756845000000002,-95.365652,La Carafe,29.76304130615031,-95.36190399409116,Wine Bar
77002,29.756845000000002,-95.365652,The Original OKRA Charity Saloon,29.762345183648176,-95.36124908454741,Cocktail Bar
77002,29.756845000000002,-95.365652,Homewood Suites,29.755714035130282,-95.35835552429965,Hotel
77002,29.756845000000002,-95.365652,Potente,29.757237886603125,-95.35744749007415,Italian Restaurant
77002,29.756845000000002,-95.365652,Revention Music Center,29.76237785917783,-95.36753305616743,Music Venue
77002,29.756845000000002,-95.365652,Hearsay Gastro Lounge,29.762866673217204,-95.3617628898496,New American Restaurant
77002,29.756845000000002,-95.365652,Bovine & Barley,29.76100379693895,-95.3619186441427,Gastropub
77002,29.756845000000002,-95.365652,Chick-fil-A,29.760148,-95.365628,Fast Food Restaurant
77002,29.756845000000002,-95.365652,Sticky's Chicken,29.753516491091577,-95.36103658807741,Food Truck
77002,29.756845000000002,-95.365652,Hilton Americas-Houston,29.7514414,-95.3605728,Hotel
77002,29.756845000000002,-95.365652,Hermann Square,29.759799546324516,-95.36854325816647,Park
77002,29.756845000000002,-95.365652,Birraporetti's,29.762461731403604,-95.36466977857937,Italian Restaurant
77003,29.749778000000003,-95.345885,Sigma Brewing Company,29.749057182262316,-95.3433890696601,Brewery
77003,29.749778000000003,-95.345885,Champ Burger,29.749795653429068,-95.3403497776047,American Restaurant
77003,29.749778000000003,-95.345885,BBVA Compass Stadium,29.75266593666373,-95.35254485495663,Soccer Stadium
77003,29.749778000000003,-95.345885,Moon Tower Inn,29.754298346937855,-95.34104464296487,Beer Garden
77003,29.749778000000003,-95.345885,Texian Army #TAilgate,29.754766904096467,-95.35055879239195,Soccer Stadium
77003,29.749778000000003,-95.345885,El Tiempo Cantina,29.75622227043137,-95.3414839707965,Mexican Restaurant
77003,29.749778000000003,-95.345885,Nancy’s Hustle,29.745772355309736,-95.3522005095768,Modern European Restaurant
77003,29.749778000000003,-95.345885,The Original Ninfa's on Navigation,29.756859243005565,-95.34260583136786,Mexican Restaurant
77003,29.749778000000003,-95.345885,Huynh Restaurant,29.75169152493912,-95.35532092486456,Vietnamese Restaurant
77003,29.749778000000003,-95.345885,Pitch 25 Beer Park,29.75168775951742,-95.35466790845334,Bar
77003,29.749778000000003,-95.345885,Houston Dynamo Team Store,29.752564989104805,-95.35213613881542,Sporting Goods Shop
77003,29.749778000000003,-95.345885,Villa Arcos,29.75573442520562,-95.33958441324974,Mexican Restaurant
77003,29.749778000000003,-95.345885,Truck Yard,29.749707632558263,-95.35595263856418,Food Truck
77003,29.749778000000003,-95.345885,8th Wonder Brewery,29.748620833774513,-95.35595930605157,Brewery
77003,29.749778000000003,-95.345885,Warehouse Live,29.752059933334234,-95.35458526365262,Music Venue
77003,29.749778000000003,-95.345885,Settegast Park,29.75237895422038,-95.34301230547288,Park
77003,29.749778000000003,-95.345885,Chapman & Kirby,29.750338909744485,-95.35600169403479,Bar
77003,29.749778000000003,-95.345885,D&W Lounge,29.743450844549717,-95.34069139712842,Dive Bar
77003,29.749778000000003,-95.345885,Neil's Bahr,29.75223506951304,-95.35545629868716,Beer Garden
77003,29.749778000000003,-95.345885,East End Hardware,29.742132394790527,-95.35088425601546,Bar
77003,29.749778000000003,-95.345885,Little Woodrow's,29.752275549125823,-95.35484478551584,Bar
77003,29.749778000000003,-95.345885,Lucky's Pub,29.752459211963238,-95.35413132402206,Sports Bar
77003,29.749778000000003,-95.345885,Dona Maria Mexican Cafe,29.757914652074994,-95.34322994122218,Mexican Restaurant
77003,29.749778000000003,-95.345885,SeaSide Poke,29.750250510123283,-95.35623516350616,Hawaiian Restaurant
77003,29.749778000000003,-95.345885,King's Court Bar and Kitchen,29.751209,-95.35396,Indian Restaurant
77003,29.749778000000003,-95.345885,Andes Cafe,29.758162158656575,-95.34620515024655,South American Restaurant
77003,29.749778000000003,-95.345885,AHH Coffee!,29.752803861789086,-95.35481322514916,Coffee Shop
77003,29.749778000000003,-95.345885,Alamo Tamale & Taco,29.758526697553105,-95.34696765868095,Mexican Restaurant
77003,29.749778000000003,-95.345885,Long Sing Supermarket,29.752219189247047,-95.35513382278894,Convenience Store
77003,29.749778000000003,-95.345885,Coreanos,29.749848380101053,-95.35595774783621,Food Truck
77003,29.749778000000003,-95.345885,Dynamo Private Beer Garden,29.752425463502842,-95.35378209050933,Beer Garden
77003,29.749778000000003,-95.345885,Eatsie Boys,29.7485525639323,-95.35579425135528,Food Truck
77003,29.749778000000003,-95.345885,AsSAULt and ROBbery's Bat Cave,29.75432440627428,-95.35386905133169,Nightclub
77003,29.749778000000003,-95.345885,Valero,29.752563,-95.338385,Gas Station
77003,29.749778000000003,-95.345885,Pizza Hut,29.751835148944853,-95.35547890149701,Pizza Place
77003,29.749778000000003,-95.345885,Watershed Market,29.74729352931815,-95.3557891420977,Market
77003,29.749778000000003,-95.345885,Texas BBQ House,29.753241339777,-95.34984157346176,BBQ Joint
77003,29.749778000000003,-95.345885,flakey's pizza,29.74147608547261,-95.34237319252824,Pizza Place
77003,29.749778000000003,-95.345885,Merida Mexican Restaurant,29.758249905896466,-95.34384913417873,Mexican Restaurant
77003,29.749778000000003,-95.345885,Facet Seven Eado,29.745884,-95.348151,Gym / Fitness Center
77003,29.749778000000003,-95.345885,METRORail Coffee Plant / Second Ward Station,29.747579152388678,-95.34008542426149,Light Rail Station
77003,29.749778000000003,-95.345885,Giant Leap Coffee,29.752716,-95.33916,Coffee Shop
77003,29.749778000000003,-95.345885,Crossfit Urban Animal,29.74330268423307,-95.3489386991661,Gym
77003,29.749778000000003,-95.345885,Voodoo Queen Daiquiri Dive,29.747499177064675,-95.33791280166646,Bar
77003,29.749778000000003,-95.345885,Taquerias El Charro Mex,29.74647005,-95.3379,Mexican Restaurant
77003,29.749778000000003,-95.345885,Pearl's & Johnny B's BBQ,29.752043137985815,-95.35434834952845,BBQ Joint
77003,29.749778000000003,-95.345885,Art Hous,29.75211478249232,-95.35442498652458,Furniture / Home Store
77003,29.749778000000003,-95.345885,Navigation Blvd. Esplanade,29.758304843938173,-95.34461722142935,Plaza
77003,29.749778000000003,-95.345885,Kitchen Depot Restaurant Equipment & Supplies,29.750241539375587,-95.35592709221073,Department Store
77003,29.749778000000003,-95.345885,Eadog Park,29.747739,-95.35573,Park
77004,29.724892999999998,-95.363752,Chick-fil-A,29.7209941,-95.3610847,Fast Food Restaurant
77004,29.724892999999998,-95.363752,This Is It,29.7230852129751,-95.36964717578354,Southern / Soul Food Restaurant
77004,29.724892999999998,-95.363752,Project Row Houses,29.73175633364093,-95.36488197288683,Art Gallery
77004,29.724892999999998,-95.363752,Blodgett Wings & Rice,29.723873590612044,-95.37047997702861,American Restaurant
77004,29.724892999999998,-95.363752,The Doshi House,29.73259390691923,-95.3664674880948,Coffee Shop
77004,29.724892999999998,-95.363752,Third Ward,29.726201829844864,-95.37087875219225,Neighborhood
77004,29.724892999999998,-95.363752,Spot Lounge & Bar,29.724646752845892,-95.37275688045189,Bar
77004,29.724892999999998,-95.363752,The D Bar,29.72663886998313,-95.37111560305904,Nightclub
77004,29.724892999999998,-95.363752,Einstein Bros Bagels,29.7223,-95.359763,Bagel Shop
77004,29.724892999999998,-95.363752,Status 3710 Dowling,29.730937,-95.368018,Bar
77004,29.724892999999998,-95.363752,Epic lounge,29.72180075814178,-95.36730044497887,Lounge
77004,29.724892999999998,-95.363752,Sno Grill,29.72587949,-95.36403224,Snack Place
77004,29.724892999999998,-95.363752,"Texas Southern University, Ollington Smith Playhouse",29.722504979353516,-95.3598818024268,Theater
77004,29.724892999999998,-95.363752,Fishnet,29.729693,-95.360997,Food
77004,29.724892999999998,-95.363752,Family Dollar,29.71991565587651,-95.37038302674362,Discount Store
77004,29.724892999999998,-95.363752,Dupree Park,29.733203982934725,-95.3659932314582,Park
77004,29.724892999999998,-95.363752,Ralston Liquor,29.7165584564209,-95.36684,Liquor Store
77005,29.718434999999996,-95.42355500000001,Jersey Mike's Subs,29.719547,-95.418086,Sandwich Place
77005,29.718434999999996,-95.42355500000001,Shake Shack,29.715671453673533,-95.41808134620362,Burger Joint
77005,29.718434999999996,-95.42355500000001,The Vitamin Shoppe,29.7192228,-95.4181012,Supplement Shop
77005,29.718434999999996,-95.42355500000001,Main Street Theater - Rice Village,29.716759720493815,-95.4179726205761,Theater
77005,29.718434999999996,-95.42355500000001,Dao Chloe Dao,29.716266929947317,-95.41832963882885,Boutique
77005,29.718434999999996,-95.42355500000001,Brown Bag Deli,29.7161019819653,-95.41797972248658,Deli / Bodega
77005,29.718434999999996,-95.42355500000001,Crave Cupcakes,29.722047443367916,-95.41855340440935,Cupcake Shop
77005,29.718434999999996,-95.42355500000001,Benjy's,29.719455798552747,-95.41636622336436,New American Restaurant
77005,29.718434999999996,-95.42355500000001,24 Hour Fitness,29.719148599222226,-95.41687341823727,Gym / Fitness Center
77005,29.718434999999996,-95.42355500000001,Chipotle Mexican Grill,29.721896775927558,-95.4189828183791,Mexican Restaurant
77005,29.718434999999996,-95.42355500000001,Fellini Caffè,29.718539385345593,-95.41672651623777,Coffee Shop
77005,29.718434999999996,-95.42355500000001,Local Foods,29.719504582518613,-95.41654692467382,Café
77005,29.718434999999996,-95.42355500000001,Beautique Day Spa & Salon,29.716355117270517,-95.41701338980667,Spa
77005,29.718434999999996,-95.42355500000001,The Chocolate Bar,29.7148185,-95.4173575,Dessert Shop
77005,29.718434999999996,-95.42355500000001,New Living,29.716893426125623,-95.4183498849264,Mattress Store
77005,29.718434999999996,-95.42355500000001,Half Price Books,29.714785,-95.418044,Used Bookstore
77005,29.718434999999996,-95.42355500000001,Helen Greek Food and Wine,29.71726101775787,-95.41610394226802,Greek Restaurant
77005,29.718434999999996,-95.42355500000001,Sweet Paris Creperie,29.7176368014156,-95.41588231925834,Creperie
77005,29.718434999999996,-95.42355500000001,Lot 8 Boutique,29.716308,-95.418353,Boutique
77005,29.718434999999996,-95.42355500000001,Prego,29.71608576498929,-95.41738894200384,Italian Restaurant
77005,29.718434999999996,-95.42355500000001,Rice Village,29.715884923510725,-95.41690263076377,Shopping Mall
77005,29.718434999999996,-95.42355500000001,Ben & Jerry's,29.7225017,-95.4182868,Ice Cream Shop
77005,29.718434999999996,-95.42355500000001,Zoës Kitchen,29.718267431524,-95.41682702282411,Mediterranean Restaurant
77005,29.718434999999996,-95.42355500000001,Bath & Body Works,29.71582321300785,-95.41650360544752,Cosmetics Shop
77005,29.718434999999996,-95.42355500000001,Torchy's Tacos,29.7169619508857,-95.41512870113365,Taco Place
77005,29.718434999999996,-95.42355500000001,Weir Park,29.72288093172042,-95.42498652318409,Playground
77005,29.718434999999996,-95.42355500000001,Oh My Gogi! Truck,29.716470724353023,-95.41476985625678,Food Truck
77005,29.718434999999996,-95.42355500000001,Baskin-Robbins,29.71493561795324,-95.41624203567638,Ice Cream Shop
77005,29.718434999999996,-95.42355500000001,SEPHORA,29.716371955718778,-95.41542550619357,Cosmetics Shop
77005,29.718434999999996,-95.42355500000001,Big Easy Social & Pleasure Club,29.72084531045697,-95.41828650998679,Dive Bar
77005,29.718434999999996,-95.42355500000001,The Briar Shoppe,29.71673796036617,-95.41527095308855,Smoke Shop
77005,29.718434999999996,-95.42355500000001,CVS pharmacy,29.718106969605554,-95.41787492188118,Pharmacy
77005,29.718434999999996,-95.42355500000001,Black Walnut Café - Rice Village,29.715651130036854,-95.4151047791539,American Restaurant
77005,29.718434999999996,-95.42355500000001,Hopdoddy Burger Bar,29.71565872681551,-95.41536432063742,Burger Joint
77005,29.718434999999996,-95.42355500000001,Hand & Stone Massage and Facial Spa,29.718541004217347,-95.41664959319499,Spa
77005,29.718434999999996,-95.42355500000001,Croissant-Brioche,29.717401122561448,-95.4162943067631,Bakery
77005,29.718434999999996,-95.42355500000001,Yo Yo Hot Dog,29.715519596078842,-95.41500000800077,Food Truck
77005,29.718434999999996,-95.42355500000001,Dromgoole's Fine Writing Instruments and Stationery,29.717536055561663,-95.41725113429214,Paper / Office Supplies Store
77005,29.718434999999996,-95.42355500000001,Yankee Candle,29.71531901183957,-95.41714737475513,Gift Shop
77005,29.718434999999996,-95.42355500000001,El Meson,29.71490028521434,-95.41605538320992,Cuban Restaurant
77005,29.718434999999996,-95.42355500000001,Salento Bistrot,29.717452364340975,-95.41531988296472,Coffee Shop
77005,29.718434999999996,-95.42355500000001,Cloud 10 Creamery,29.71808663060525,-95.4149598884814,Ice Cream Shop
77005,29.718434999999996,-95.42355500000001,Coppa Osteria,29.71879749392952,-95.41509451172917,Italian Restaurant
77005,29.718434999999996,-95.42355500000001,Fajitas A Go Go,29.723807061347067,-95.41891631165149,Tex-Mex Restaurant
77005,29.718434999999996,-95.42355500000001,Tiny's Milk and Cookies,29.717205421744005,-95.43374507094354,Ice Cream Shop
77005,29.718434999999996,-95.42355500000001,Pink's Pizza,29.72560077243461,-95.42188945632857,Pizza Place
77005,29.718434999999996,-95.42355500000001,Kolache Factory,29.719782790810548,-95.41871356106913,Restaurant
77005,29.718434999999996,-95.42355500000001,D'Amico's Italian Market Cafe,29.71600309474809,-95.4150718321458,Italian Restaurant
77005,29.718434999999996,-95.42355500000001,Tiny's No. 5,29.717343963330123,-95.43351541172464,Café
77005,29.718434999999996,-95.42355500000001,SusieCakes,29.715782769898446,-95.41759648362013,Bakery
77005,29.718434999999996,-95.42355500000001,Island Grill,29.71726,-95.41515,American Restaurant
77005,29.718434999999996,-95.42355500000001,H-E-B,29.7267244,-95.4271793,Grocery Store
77005,29.718434999999996,-95.42355500000001,Define Body & Mind,29.725600957032277,-95.417561344506,Yoga Studio
77005,29.718434999999996,-95.42355500000001,Smoothie King,29.72333,-95.418804,Smoothie Shop
77005,29.718434999999996,-95.42355500000001,Coco Crepes Waffles & Coffee,29.7148981456672,-95.41439764908799,Creperie
77005,29.718434999999996,-95.42355500000001,The Ginger Man,29.715907852427446,-95.41489430097911,Beer Bar
77005,29.718434999999996,-95.42355500000001,Cyclone Anaya's Mexican Kitchen,29.718430362647286,-95.4151378834349,Mexican Restaurant
77005,29.718434999999996,-95.42355500000001,The Pretty Kitty,29.716570027564966,-95.4159517317197,Spa
77005,29.718434999999996,-95.42355500000001,Istanbul Grill & Deli,29.715643141523326,-95.41467542946211,Mediterranean Restaurant
77005,29.718434999999996,-95.42355500000001,Victoria's Secret,29.715373797346498,-95.41588028020712,Lingerie Store
77005,29.718434999999996,-95.42355500000001,Azuma Sushi & Robata Bar,29.721433836235267,-95.41861467614059,Japanese Restaurant
77005,29.718434999999996,-95.42355500000001,Pizza Motus,29.716139,-95.433526,Pizza Place
77005,29.718434999999996,-95.42355500000001,The Teahouse Tapioca & Tea,29.71767734546914,-95.4175259507976,Bubble Tea Shop
77005,29.718434999999996,-95.42355500000001,Punk's,29.718541929984642,-95.41523425233125,Southern / Soul Food Restaurant
77005,29.718434999999996,-95.42355500000001,Simone on Sunset,29.72322107749063,-95.41575795432598,Wine Bar
77005,29.718434999999996,-95.42355500000001,Premium Goods,29.716770981666713,-95.41532587525394,Boutique
77005,29.718434999999996,-95.42355500000001,Cafe Rabelais,29.71668079307157,-95.4156590300291,French Restaurant
77005,29.718434999999996,-95.42355500000001,Jason's Deli,29.715513908911195,-95.41580935468653,Deli / Bodega
77005,29.718434999999996,-95.42355500000001,Starbucks,29.715687325980223,-95.41741101702598,Coffee Shop
77005,29.718434999999996,-95.42355500000001,Kendra Scott,29.716418,-95.415921,Jewelry Store
77005,29.718434999999996,-95.42355500000001,Einstein Bros Bagels,29.725142709535273,-95.41889972984785,Bagel Shop
77005,29.718434999999996,-95.42355500000001,MAC Makeup,29.716640891827726,-95.41568954488626,Cosmetics Shop
77005,29.718434999999996,-95.42355500000001,Banana Republic,29.71535918226396,-95.41573782958994,Clothing Store
77005,29.718434999999996,-95.42355500000001,Little Woodrow's,29.715717086863073,-95.41462988790566,Bar
77005,29.718434999999996,-95.42355500000001,Houston Shoe Hospital,29.72575057677962,-95.41838638408558,Shoe Store
77005,29.718434999999996,-95.42355500000001,Orangetheory Fitness,29.725171701004818,-95.41779399169405,Gym / Fitness Center
77005,29.718434999999996,-95.42355500000001,Mr. K's Watch Repair,29.725361447175995,-95.42082537518895,Other Repair Shop
77005,29.718434999999996,-95.42355500000001,Celebrity Cupcakes,29.715005124241543,-95.41456202014267,Cupcake Shop
77005,29.718434999999996,-95.42355500000001,Roma,29.714977845985583,-95.41470748629338,Italian Restaurant
77005,29.718434999999996,-95.42355500000001,Walgreens,29.7259643,-95.4283708,Pharmacy
77005,29.718434999999996,-95.42355500000001,Marquis II,29.72523190855318,-95.42012554339792,Bar
77005,29.718434999999996,-95.42355500000001,The UPS Store,29.717673597708583,-95.41449838201515,Shipping Store
77005,29.718434999999996,-95.42355500000001,Verizon Wireless,29.724682,-95.418737,Mobile Phone Shop
77005,29.718434999999996,-95.42355500000001,Mercantile,29.71695941946624,-95.41485878271422,Coffee Shop
77005,29.718434999999996,-95.42355500000001,Berripop Yogurt,29.714971040444034,-95.41437270770555,Dessert Shop
77005,29.718434999999996,-95.42355500000001,Tony K's,29.72568600143445,-95.421308927034,Liquor Store
77005,29.718434999999996,-95.42355500000001,Residence Inn West University,29.727262171520806,-95.42443377679295,Hotel
77005,29.718434999999996,-95.42355500000001,The Lounge,29.72562575790002,-95.42156618607973,Miscellaneous Shop
77005,29.718434999999996,-95.42355500000001,Fedora Lounge,29.725742171858307,-95.42155212323266,Bar
77005,29.718434999999996,-95.42355500000001,Black Swan Yoga,29.72489,-95.41894,Yoga Studio
77005,29.718434999999996,-95.42355500000001,Village Frame Gallery,29.725672169825557,-95.4208768588282,Arts & Crafts Store
77005,29.718434999999996,-95.42355500000001,Rice Village Nail & Spa,29.717520163298442,-95.41465798893914,Cosmetics Shop
77005,29.718434999999996,-95.42355500000001,Rice Village Flea,29.71656430092596,-95.41478008520377,Flea Market
77005,29.718434999999996,-95.42355500000001,A Pea In The Pod,29.717158336033712,-95.41457647544576,Clothing Store
77005,29.718434999999996,-95.42355500000001,SeaSide Poké,29.716572,-95.414657,Seafood Restaurant
77005,29.718434999999996,-95.42355500000001,BBVA Compass,29.725723803573697,-95.42738548946545,Bank
77005,29.718434999999996,-95.42355500000001,H-E-B Pharmacy,29.726737,-95.4268477,Pharmacy
77005,29.718434999999996,-95.42355500000001,Whitt johnson park,29.70964578904338,-95.42228128034255,Park
77005,29.718434999999996,-95.42355500000001,Upstairs Bar & Lounge,29.717738940112948,-95.41331172313011,Lounge
77006,29.74097,-95.391301,"Snooze, an A.M. Eatery",29.743687009092522,-95.39110186180008,Breakfast Spot
77006,29.74097,-95.391301,Half Price Books,29.7441353,-95.3923675,Bookstore
