City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Irvine, California",33.6856969,-117.8259819,Food Truck (Roach Coach),33.681889625213316,-117.83480644226074,Food Truck
"Irvine, California",33.6856969,-117.8259819,San Paulo Park,33.68029,-117.818306,Park
"Irvine, California",33.6856969,-117.8259819,Mobil,33.684174202939396,-117.8161214317714,Gas Station
"Corvallis, Oregon",44.5645659,-123.2620435,Block 15 Restaurant & Brewery,44.56233185855225,-123.26222600731282,Brewery
"Corvallis, Oregon",44.5645659,-123.2620435,Tried & True Coffee,44.56297753441308,-123.26005326213728,Café
"Corvallis, Oregon",44.5645659,-123.2620435,Benny's Donuts,44.56488739781781,-123.260828970567,Donut Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Sada's Sushi,44.56409562517945,-123.25895293043313,Japanese Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Baguette,44.56388420736633,-123.26094642739908,Vietnamese Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Demaggio's New York Pizza,44.564175,-123.259094,Pizza Place
"Corvallis, Oregon",44.5645659,-123.2620435,Laughing Planet Café,44.5646172387109,-123.25941618816161,Vegetarian / Vegan Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Cloud & Kelly's Public House,44.56344344483642,-123.25921274599561,Pub
"Corvallis, Oregon",44.5645659,-123.2620435,Corvallis Farmers' Market,44.564105575150315,-123.25893814859515,Farmers Market
"Corvallis, Oregon",44.5645659,-123.2620435,Sky High Brewing,44.56483415182538,-123.2589795257165,Brewery
"Corvallis, Oregon",44.5645659,-123.2620435,Starbucks,44.563750559269295,-123.26268126783482,Coffee Shop
"Corvallis, Oregon",44.5645659,-123.2620435,American Dream Pizza,44.562836799041094,-123.2606872976371,American Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Evergreen Indian Restaurant,44.56374694961385,-123.2613461217199,Indian Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Francesco's Gelato,44.56293333578283,-123.26055516204522,Ice Cream Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Corvallis Brewing Supply,44.5641805721663,-123.2620510262114,Beer Store
"Corvallis, Oregon",44.5645659,-123.2620435,Squirrels Tavern,44.56403983817067,-123.26018062001641,Bar
"Corvallis, Oregon",44.5645659,-123.2620435,Tacovino,44.564065,-123.259044,Taco Place
"Corvallis, Oregon",44.5645659,-123.2620435,Crowbar,44.562886098688125,-123.26106995790266,Pizza Place
"Corvallis, Oregon",44.5645659,-123.2620435,China Delight,44.56641571290555,-123.25830428861812,Dive Bar
"Corvallis, Oregon",44.5645659,-123.2620435,Dutch Bros. Coffee,44.56785237406971,-123.26058894073694,Coffee Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Oregon Coffee & Tea,44.5642580398078,-123.26040943096974,Gourmet Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Del Alma,44.559788144853606,-123.26122974667513,Latin American Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Les Caves,44.56221911885231,-123.26225047182616,Pub
"Corvallis, Oregon",44.5645659,-123.2620435,Magenta,44.563274336554784,-123.26009498051513,New American Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Panera Bread,44.5671906,-123.2605257,Bakery
"Corvallis, Oregon",44.5645659,-123.2620435,Aomatsu Japanese Restaurant,44.56495980412225,-123.26087952841397,Japanese Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,New Morning Bakery,44.56276710228504,-123.26052607361399,Bakery
"Corvallis, Oregon",44.5645659,-123.2620435,101,44.56506086802772,-123.25867201374696,Cocktail Bar
"Corvallis, Oregon",44.5645659,-123.2620435,Harrison's Bar,44.56789080118866,-123.26241078572164,Sports Bar
"Corvallis, Oregon",44.5645659,-123.2620435,Downward Dog,44.56333311599676,-123.25925149321203,Gastropub
"Corvallis, Oregon",44.5645659,-123.2620435,Whiteside Theater,44.5638824114576,-123.26205220073462,Historic Site
"Corvallis, Oregon",44.5645659,-123.2620435,Old World Deli,44.56134613055185,-123.26108730083905,Sandwich Place
"Corvallis, Oregon",44.5645659,-123.2620435,Riverview Mongolian Grill,44.56534578862782,-123.25847782479738,Asian Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Tommy's 4th Street Bar & Grill,44.561893876362255,-123.26373018991688,American Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Broken Yolk,44.56392734249427,-123.26091645452102,Breakfast Spot
"Corvallis, Oregon",44.5645659,-123.2620435,McDonald's,44.56666704025952,-123.26006434857845,Fast Food Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Washington Street Liquor Store,44.56137113161831,-123.26578954030171,Liquor Store
"Corvallis, Oregon",44.5645659,-123.2620435,Local Boyz Hawaiian Cafe,44.567520145812686,-123.27255412485712,Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Baja Fresh,44.572951,-123.263232,Fast Food Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Darkside Cinema,44.56343637600654,-123.26245560948567,Indie Movie Theater
"Corvallis, Oregon",44.5645659,-123.2620435,Little Morocco,44.559973467854185,-123.26165007218124,Middle Eastern Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Bellhop,44.562849,-123.25978,Bistro
"Corvallis, Oregon",44.5645659,-123.2620435,Big River Restaurant,44.564966678461616,-123.2584606461801,American Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,The Old Spaghetti Factory,44.568663,-123.257132,Italian Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Tokyo Japanese Steakhouse And Sushi Bar,44.562608691730986,-123.26203145643696,Japanese Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Epic Day Spa,44.559934635717774,-123.26184220562436,Spa
"Corvallis, Oregon",44.5645659,-123.2620435,SamFit,44.571499123792584,-123.26409971983529,Gym
"Corvallis, Oregon",44.5645659,-123.2620435,Nearly Normals,44.56778190424961,-123.27259672046065,Vegetarian / Vegan Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,U.S. Bank ATM,44.5647193,-123.26166864,ATM
"Corvallis, Oregon",44.5645659,-123.2620435,Alley Gyros,44.56389617919922,-123.26070404052734,Greek Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Roxy Dawgs,44.567322268303414,-123.27222503045945,Hot Dog Joint
"Corvallis, Oregon",44.5645659,-123.2620435,The Book Bin,44.56362332428547,-123.26229391298992,Bookstore
"Corvallis, Oregon",44.5645659,-123.2620435,Flat Tail Brewing,44.56271351759843,-123.25956405412583,Brewery
"Corvallis, Oregon",44.5645659,-123.2620435,Cheesy Stuffed Burgers,44.56772011457589,-123.27367211413035,Burger Joint
"Corvallis, Oregon",44.5645659,-123.2620435,Holiday Inn Express Corvallis-On The River,44.57086124384987,-123.25585200453816,Hotel
"Corvallis, Oregon",44.5645659,-123.2620435,AT&T Store,44.567010045442046,-123.26036274433136,Mobile Phone Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Baskin-Robbins,44.56050816077871,-123.26390863160636,Ice Cream Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Tom's Peacock Bar & Grill,44.563614227553366,-123.26019474594415,Bar
"Corvallis, Oregon",44.5645659,-123.2620435,Sugoi Sushi,44.573235,-123.263522,Food
"Corvallis, Oregon",44.5645659,-123.2620435,La Rockita,44.55948482030978,-123.26430005726587,Mexican Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,SUBWAY,44.560881598206116,-123.26262184727112,Sandwich Place
"Corvallis, Oregon",44.5645659,-123.2620435,Cibelli's,44.57265277832484,-123.26420168691179,Pizza Place
"Corvallis, Oregon",44.5645659,-123.2620435,Jimmy John's,44.567791547697574,-123.27376932478847,Sandwich Place
"Corvallis, Oregon",44.5645659,-123.2620435,The Beanery,44.55999601266974,-123.26203619632295,Coffee Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Circle K,44.567666,-123.2727613,Food & Drink Shop
"Corvallis, Oregon",44.5645659,-123.2620435,McMenamins Corvallis,44.56776521473024,-123.2594312719301,Brewery
"Corvallis, Oregon",44.5645659,-123.2620435,Impulse Bar & Grill,44.567530623306084,-123.27235387443268,Nightclub
"Corvallis, Oregon",44.5645659,-123.2620435,Firestone Complete Auto Care,44.56150059,-123.26201116,Automotive Shop
"Corvallis, Oregon",44.5645659,-123.2620435,Safeway,44.5607987,-123.2633817,Grocery Store
"Corvallis, Oregon",44.5645659,-123.2620435,Carl's Jr.,44.572502975122994,-123.26427261541129,Fast Food Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Sancho's Mexican Grill,44.56740839936453,-123.27269780545832,Bar
"Corvallis, Oregon",44.5645659,-123.2620435,Thai Chili,44.567392618373525,-123.27268579897978,Thai Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Pita Pit,44.567436,-123.272576,Sandwich Place
"Corvallis, Oregon",44.5645659,-123.2620435,Riva's Tacos,44.56771955717544,-123.26203640231321,Mexican Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Clodfelter's,44.56755780073397,-123.27327992034722,Pub
"Corvallis, Oregon",44.5645659,-123.2620435,Central City Park,44.56493068372627,-123.26565760070362,Park
"Corvallis, Oregon",44.5645659,-123.2620435,University Market,44.568655,-123.26871664,Wine Shop
"Corvallis, Oregon",44.5645659,-123.2620435,3rd Street Dog Park,44.558098999641786,-123.26351381053645,Dog Run
"Corvallis, Oregon",44.5645659,-123.2620435,Main Squeeze (OSU),44.56415330236888,-123.27231818919986,Juice Bar
"Corvallis, Oregon",44.5645659,-123.2620435,People's Park,44.5664681595332,-123.27235844285507,Park
"Corvallis, Oregon",44.5645659,-123.2620435,Bento Oriental Express,44.567513,-123.27203035354614,Asian Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,Crystals Cafe,44.56729528602986,-123.27233321433135,Middle Eastern Restaurant
"Corvallis, Oregon",44.5645659,-123.2620435,OSUsed (OSU),44.56151789767466,-123.2724380493164,Thrift / Vintage Store
"Tracy, California",37.7396513,-121.4252227,Town & Country Cafe,37.738720520747094,-121.42670968540149,Breakfast Spot
"Tracy, California",37.7396513,-121.4252227,La Costa,37.739411130806694,-121.42135034406668,Mexican Restaurant
"Tracy, California",37.7396513,-121.4252227,La Villa Mexican Restaurant,37.73974179753714,-121.42458770687101,Mexican Restaurant
"Tracy, California",37.7396513,-121.4252227,THE COMMONS,37.73869496319854,-121.42730362256368,Gastropub
"Tracy, California",37.7396513,-121.4252227,Bistro 135,37.738667,-121.42868,Bistro
"Tracy, California",37.7396513,-121.4252227,Barista's,37.73837951582165,-121.42835952147561,Coffee Shop
"Tracy, California",37.7396513,-121.4252227,Tracy Farmers' Market,37.73854171485794,-121.42719486871852,Farmers Market
"Tracy, California",37.7396513,-121.4252227,Thai Jasmine,37.738766,-121.426788,Thai Restaurant
"Tracy, California",37.7396513,-121.4252227,Magellan's Restaurant,37.73497341122175,-121.42537389071529,Restaurant
"Tracy, California",37.7396513,-121.4252227,Jorge's El Tapatio,37.7393938139038,-121.4336332628863,Mexican Restaurant
"Tracy, California",37.7396513,-121.4252227,Tracy Thai,37.73928541209235,-121.42611171770993,Thai Restaurant
"Tracy, California",37.7396513,-121.4252227,Shamrock,37.739853842648074,-121.42739276474485,Bar
"Tracy, California",37.7396513,-121.4252227,In-Shape,37.73981,-121.42926,Gym / Fitness Center
"Tracy, California",37.7396513,-121.4252227,Thai cafe,37.7351175281182,-121.4255919844239,Thai Restaurant
"Tracy, California",37.7396513,-121.4252227,SUBWAY,37.738329,-121.42856352,Sandwich Place
"Tracy, California",37.7396513,-121.4252227,Little Caesars Pizza,37.74007516335096,-121.4214048294731,Pizza Place
"Tracy, California",37.7396513,-121.4252227,Lincoln park,37.74305703097588,-121.42353390934194,Park
"Tracy, California",37.7396513,-121.4252227,Grand Theatre,37.735778789072704,-121.42613906946977,Theater
"Tracy, California",37.7396513,-121.4252227,Helm's Ale House,37.73500955642755,-121.42563994693826,Bar
"Tracy, California",37.7396513,-121.4252227,Ralph's Club,37.73944277352759,-121.41824245450375,Cocktail Bar
"Tracy, California",37.7396513,-121.4252227,McDonald's,37.739311,-121.421765,Fast Food Restaurant
"Tracy, California",37.7396513,-121.4252227,Junior's,37.737984,-121.42626,Steakhouse
"Tracy, California",37.7396513,-121.4252227,Downtown Bakery & Cafe,37.738350275203786,-121.42745715861973,Bakery
"Tracy, California",37.7396513,-121.4252227,Tracy Feed and Pet,37.7392300077753,-121.422384254924,Pet Store
"Tracy, California",37.7396513,-121.4252227,Pink Turtle,37.740122836227044,-121.42135736948366,Dessert Shop
"Tracy, California",37.7396513,-121.4252227,King's Comic and Games,37.739968,-121.421297,Comic Shop
"Tracy, California",37.7396513,-121.4252227,golden eagle,37.73627024689664,-121.42571598900463,Chinese Restaurant
"Tracy, California",37.7396513,-121.4252227,Orient Express,37.73543501271271,-121.42588899100352,Chinese Restaurant
"Tracy, California",37.7396513,-121.4252227,Sunset Liquor,37.73553956628025,-121.42200475484366,Convenience Store
"Tracy, California",37.7396513,-121.4252227,Chase Bank,37.740042,-121.436023,Bank
"Tracy, California",37.7396513,-121.4252227,Tracy Transit Station,37.7345662062387,-121.425057462902,Bus Station
"Tracy, California",37.7396513,-121.4252227,Bartoni's Catering,37.738291,-121.418932,Food
"Tracy, California",37.7396513,-121.4252227,Highway Child's Motorcycle Shop,37.737182949310956,-121.41794983477445,Motorcycle Shop
"Tracy, California",37.7396513,-121.4252227,Lou's Carpets & Home Service,37.7383,-121.4345,Home Service
"Tracy, California",37.7396513,-121.4252227,Johnny's Diner,37.739702420761745,-121.41566276550293,American Restaurant
"Tracy, California",37.7396513,-121.4252227,Irish Heating and Air Conditioning,37.73873954,-121.43607802,Home Service
"Des Plaines, Illinois",42.0415823,-87.8873916,Via Roma,42.04085121597148,-87.88847804392037,Italian Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Dotombori,42.0408244574186,-87.88540965673384,Sushi Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Mexico Restaurant,42.04060914767691,-87.88877158615904,Mexican Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Sugar Bowl,42.04140587466111,-87.88671351156097,Greek Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Potbelly Sandwich Shop,42.042519,-87.885335,Sandwich Place
"Des Plaines, Illinois",42.0415823,-87.8873916,Wingstop,42.040803683192294,-87.88747862040088,Wings Joint
"Des Plaines, Illinois",42.0415823,-87.8873916,Thai Square,42.041478647032285,-87.88733028709427,Thai Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Dung Gia,42.04170347113545,-87.8880263675998,Vietnamese Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Amazing Breads And Cakes Bakery & Cafe,42.041832,-87.88766,Bakery
"Des Plaines, Illinois",42.0415823,-87.8873916,Don's Dock,42.04425915423888,-87.89331348891577,Fish Market
"Des Plaines, Illinois",42.0415823,-87.8873916,Des Plaines Pancake House,42.03898916709208,-87.88070126919031,Breakfast Spot
"Des Plaines, Illinois",42.0415823,-87.8873916,Shop & Save,42.04285460819514,-87.88558213405739,Grocery Store
"Des Plaines, Illinois",42.0415823,-87.8873916,Tap House Grill,42.042421185193874,-87.88590740957322,Gastropub
"Des Plaines, Illinois",42.0415823,-87.8873916,Panera Bread,42.0424717,-87.8850083,Bakery
"Des Plaines, Illinois",42.0415823,-87.8873916,Miner Street Tavern,42.04144661167173,-87.88682130095873,Bar
"Des Plaines, Illinois",42.0415823,-87.8873916,Giordano's,42.0424686224904,-87.8852109611035,Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,The Choo Choo,42.04243875313516,-87.88713152352747,Diner
"Des Plaines, Illinois",42.0415823,-87.8873916,Popeyes Louisiana Kitchen,42.045953094621424,-87.88483035897934,Fried Chicken Joint
"Des Plaines, Illinois",42.0415823,-87.8873916,Rand Red Hots,42.04871959883021,-87.8885590701804,Hot Dog Joint
"Des Plaines, Illinois",42.0415823,-87.8873916,Pesche’s Flowers,42.04968012591203,-87.88708137404858,Hardware Store
"Des Plaines, Illinois",42.0415823,-87.8873916,Walgreens,42.04290684753813,-87.89011001586914,Pharmacy
"Des Plaines, Illinois",42.0415823,-87.8873916,U.S. Bank ATM,42.03968853993159,-87.88992048657886,ATM
"Des Plaines, Illinois",42.0415823,-87.8873916,Subway,42.04114728223074,-87.88293797721242,Sandwich Place
"Des Plaines, Illinois",42.0415823,-87.8873916,Taco Village,42.04702967519823,-87.88490457649728,Mexican Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Baskin-Robbins,42.04728936452978,-87.8851857259357,Ice Cream Shop
"Des Plaines, Illinois",42.0415823,-87.8873916,Redbox,42.046974,-87.88491,Video Store
"Des Plaines, Illinois",42.0415823,-87.8873916,Dunkin',42.047510870248566,-87.88508150079485,Donut Shop
"Des Plaines, Illinois",42.0415823,-87.8873916,Subway,42.04710020223692,-87.88503269536886,Sandwich Place
"Des Plaines, Illinois",42.0415823,-87.8873916,7-Eleven,42.0459484444611,-87.8839597105979,Convenience Store
"Des Plaines, Illinois",42.0415823,-87.8873916,Metra - Des Plaines,42.040847163533485,-87.88673043251038,Train Station
"Des Plaines, Illinois",42.0415823,-87.8873916,Las Asadas Fresh Mexican Grill & Taqueria,42.046703,-87.886053,Mexican Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,River Rand Bowl,42.04998980291198,-87.885542367877,Bowling Alley
"Des Plaines, Illinois",42.0415823,-87.8873916,McDonald's,42.04530303992429,-87.88545496297041,Fast Food Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,Metropolitan Square,42.041978025666936,-87.88554037108875,Plaza
"Des Plaines, Illinois",42.0415823,-87.8873916,Central Elementary School - Baseball Field,42.03842371180108,-87.88570331521818,Baseball Field
"Des Plaines, Illinois",42.0415823,-87.8873916,Brookdale Des Plaines,42.038673,-87.884164,Assisted Living
"Des Plaines, Illinois",42.0415823,-87.8873916,Central Elementary School,42.037249548411204,-87.88884298395486,Elementary School
"Des Plaines, Illinois",42.0415823,-87.8873916,Des Plaines Family Restaurant And Pancake House,42.03923034667969,-87.88192749023438,Breakfast Spot
"Des Plaines, Illinois",42.0415823,-87.8873916,Metra Heading To The City,42.03865,-87.88221,Light Rail Station
"Des Plaines, Illinois",42.0415823,-87.8873916,Jimmy's Resturant,42.04893718267726,-87.88832915867803,American Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,The Prairie Chicken Grocery Store,42.04010168259334,-87.89734270235846,Grocery Store
"Des Plaines, Illinois",42.0415823,-87.8873916,Gerber Collision & Glass,42.03480745577418,-87.89253922817227,Automotive Shop
"Des Plaines, Illinois",42.0415823,-87.8873916,Xfinity Authorized Retailer,42.035333096715526,-87.8810441493988,Business Service
"Des Plaines, Illinois",42.0415823,-87.8873916,Double Dragon Chinese Restaurant,42.04401263201898,-87.8771623277517,Chinese Restaurant
"Des Plaines, Illinois",42.0415823,-87.8873916,AMA Dance & Music School,42.049438932559816,-87.89006424678838,Dance Studio
"Des Plaines, Illinois",42.0415823,-87.8873916,Sesquicentenial Park,42.048749,-87.881995,Playground
"Des Plaines, Illinois",42.0415823,-87.8873916,Train Track,42.049731,-87.889971,Intersection
"Des Plaines, Illinois",42.0415823,-87.8873916,Jewel-Osco,42.041071071761394,-87.89868901512004,Supermarket
"Des Plaines, Illinois",42.0415823,-87.8873916,Prarie Chicken Corner Store,42.03957509117181,-87.89893815040938,Convenience Store
"Madera, California",37.1716264,-119.7737991,Basketball Court,37.173951,-119.766389,Basketball Court
"Madera, California",37.1716264,-119.7737991,YLP Baseball Field,37.174393,-119.76572035,Baseball Field
"Madera, California",37.1716264,-119.7737991,Dick Schuhl Roofing,37.16746428427353,-119.78342056274413,Home Service
"Brentwood, California",37.9317766,-121.6960266,MJ's,37.93228986657904,-121.69480140646833,Breakfast Spot
"Brentwood, California",37.9317766,-121.6960266,Brentwood Farmers' Market,37.93244049297981,-121.69466432648909,Farmers Market
"Brentwood, California",37.9317766,-121.6960266,La Costa Taqueria,37.932321095527385,-121.6958569653643,Mexican Restaurant
"Brentwood, California",37.9317766,-121.6960266,Cap's,37.93331906136284,-121.69341189974752,American Restaurant
"Brentwood, California",37.9317766,-121.6960266,Pho Vietnam,37.93197999712156,-121.69408731220861,Vietnamese Restaurant
"Brentwood, California",37.9317766,-121.6960266,Zephyr Grill,37.931771733524826,-121.69438105116826,American Restaurant
"Brentwood, California",37.9317766,-121.6960266,Sweeney's Grill & Bar,37.93272388153124,-121.69518627637267,American Restaurant
"Brentwood, California",37.9317766,-121.6960266,Quik Stop,37.932317404388286,-121.69748033521057,Gas Station
"Brentwood, California",37.9317766,-121.6960266,Crown & Crow,37.931819229584896,-121.69438497991278,Bar
"Brentwood, California",37.9317766,-121.6960266,Brentwood Cafe,37.92955885500837,-121.69398858690522,Café
"Brentwood, California",37.9317766,-121.6960266,Dino's,37.93288580896605,-121.69566224096201,Sandwich Place
"Brentwood, California",37.9317766,-121.6960266,Willy's Bagels & Blends,37.9371605,-121.6987481,Bagel Shop
"Brentwood, California",37.9317766,-121.6960266,Baskin-Robbins,37.93632340583663,-121.69952453388845,Ice Cream Shop
"Brentwood, California",37.9317766,-121.6960266,La Fuente Mexican Restaurant and Blue Iguana Bar,37.93239241306255,-121.6941696694606,Mexican Restaurant
"Brentwood, California",37.9317766,-121.6960266,Mannheim Social Club,37.93182722800312,-121.69456410990676,Bar
"Brentwood, California",37.9317766,-121.6960266,Jamba Juice,37.926134,-121.69046,Juice Bar
"Brentwood, California",37.9317766,-121.6960266,Starbucks,37.92682015,-121.6909849,Coffee Shop
"Brentwood, California",37.9317766,-121.6960266,Safeway,37.93613,-121.69871,Grocery Store
"Brentwood, California",37.9317766,-121.6960266,Papa Murphy's Take 'n Bake,37.93636687522995,-121.69954706094137,Pizza Place
"Brentwood, California",37.9317766,-121.6960266,TOGO'S Sandwiches,37.937241,-121.698836,Sandwich Place
"Brentwood, California",37.9317766,-121.6960266,Subway,37.92590460999521,-121.69829743855433,Sandwich Place
"Brentwood, California",37.9317766,-121.6960266,El Gallito Drive In,37.92884387876629,-121.69341692733414,Taco Place
