City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Galveston, Texas",29.299328,-94.7945882,Yellow Lab Tree Sculpture,29.304982824979373,-94.7875034105677,Public Art
"Galveston, Texas",29.299328,-94.7945882,The Mermaid & Dolphin Resort,29.29577887058258,-94.80349838733673,Resort
"Galveston, Texas",29.299328,-94.7945882,Cruise Park,29.306141382151576,-94.80075716972351,Cruise
"Galveston, Texas",29.299328,-94.7945882,Economy Liquor,29.291709,-94.789364,Liquor Store
"Charleston, South Carolina",32.7876012,-79.9402728,Hall's Chophouse,32.788418758683896,-79.93799892885838,Steakhouse
"Charleston, South Carolina",32.7876012,-79.9402728,Monza,32.78856528813473,-79.93827459744072,Pizza Place
"Charleston, South Carolina",32.7876012,-79.9402728,Stella's,32.78757906872201,-79.93911529881446,Greek Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Jeni's Splendid Ice Creams,32.79008138430619,-79.93930858976613,Ice Cream Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Callie's Hot Little Biscuit,32.78995660910808,-79.939093669306,Breakfast Spot
"Charleston, South Carolina",32.7876012,-79.9402728,Basil,32.78929964159254,-79.93860696465896,Thai Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Glazed Gourmet Doughnuts,32.78951749093165,-79.93885019630353,Donut Shop
"Charleston, South Carolina",32.7876012,-79.9402728,The Macintosh,32.78941668124166,-79.93887739955255,American Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Kudu Coffee & Craft Beer,32.7872171127885,-79.93771891708091,Coffee Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Smoke BBQ,32.78971029097673,-79.93899344809809,BBQ Joint
"Charleston, South Carolina",32.7876012,-79.9402728,Pane e Vino,32.787782797557064,-79.93857567607388,Italian Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Charleston Music Hall,32.78840874429692,-79.9369068595032,Concert Hall
"Charleston, South Carolina",32.7876012,-79.9402728,Coast Bar and Grill,32.788127586263734,-79.9369535555012,Seafood Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Sorghum & Salt,32.789622656230684,-79.94239827312923,New American Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,johnking bar & grill,32.788215303073834,-79.93781649801974,Burger Joint
"Charleston, South Carolina",32.7876012,-79.9402728,The Cocktail Club,32.78941323195179,-79.93887963897461,Cocktail Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Cupcake DownSouth,32.78822272124176,-79.93782359766713,Bakery
"Charleston, South Carolina",32.7876012,-79.9402728,The Darling Oyster Bar,32.79050248377359,-79.9395321664152,Seafood Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Belmont,32.79041279454954,-79.93948466950326,Whisky Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Republic Ice Cream,32.78812270657464,-79.93787535025544,Ice Cream Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Charleston Farmer's Market,32.78628515224994,-79.93630901500015,Farmers Market
"Charleston, South Carolina",32.7876012,-79.9402728,Blue Bicycle Books,32.7878777302435,-79.93764749299059,Bookstore
"Charleston, South Carolina",32.7876012,-79.9402728,The Rarebit,32.78991013835256,-79.93902266505314,Cocktail Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Stars,32.78997590701475,-79.93922400514494,American Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Persimmon Cafe,32.78416289024829,-79.94249914657813,Sandwich Place
"Charleston, South Carolina",32.7876012,-79.9402728,Music Farm,32.78975421968118,-79.93789932939467,Rock Club
"Charleston, South Carolina",32.7876012,-79.9402728,Five Loaves Cafe,32.7908958081888,-79.94318715098117,American Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,O-Ku,32.789039709468035,-79.93863585748562,Sushi Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Allure Salon,32.78766541163345,-79.93752085589766,Cosmetics Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Marion Square,32.786886683658494,-79.93571877479553,Park
"Charleston, South Carolina",32.7876012,-79.9402728,Indaco,32.79154789747587,-79.94001284388294,Italian Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Stars Rooftop,32.7899390849723,-79.93921531367927,Cocktail Bar
"Charleston, South Carolina",32.7876012,-79.9402728,The Ordinary,32.792135,-79.940507,Seafood Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Starbucks,32.790740237186846,-79.93957291675657,Coffee Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Chick-fil-A,32.785503,-79.9374848,Fast Food Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,The Grocery,32.792002766044305,-79.9409062166832,American Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Goorin Bros. Hat Shop,32.78565240770296,-79.93621054990314,Boutique
"Charleston, South Carolina",32.7876012,-79.9402728,Charleston Beer Works,32.790060797261475,-79.93916064210238,Sports Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Brown's Court Bakery,32.79198201867207,-79.94232173688081,Bakery
"Charleston, South Carolina",32.7876012,-79.9402728,The Dewberry Hotel,32.787956219278286,-79.93480880109725,Hotel
"Charleston, South Carolina",32.7876012,-79.9402728,39 Rue De Jean,32.78820223215564,-79.9374866062226,French Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Prohibition,32.7912885536471,-79.9400941827976,Cocktail Bar
"Charleston, South Carolina",32.7876012,-79.9402728,HŌM,32.79166226100373,-79.9404152993003,Burger Joint
"Charleston, South Carolina",32.7876012,-79.9402728,CO,32.78455236649622,-79.93539375155126,Vietnamese Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,492,32.790425,-79.939099,Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,WildFlour Bakery,32.79156741359467,-79.94443478743686,Bakery
"Charleston, South Carolina",32.7876012,-79.9402728,Caviar & Bananas,32.78378038784249,-79.93603429649158,Deli / Bodega
"Charleston, South Carolina",32.7876012,-79.9402728,Warehouse,32.792452310266306,-79.94245910748224,Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Proof Bar,32.78829939250065,-79.9379247238762,Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Courtyard Charleston Historic District,32.78662274944964,-79.93357016710888,Hotel
"Charleston, South Carolina",32.7876012,-79.9402728,"Albert Simons Center for the Arts, College of Charleston",32.78429876168274,-79.93676314919036,College Arts Building
"Charleston, South Carolina",32.7876012,-79.9402728,Mac & Murphy,32.78996478608571,-79.94521084844905,Paper / Office Supplies Store
"Charleston, South Carolina",32.7876012,-79.9402728,Sugar Bake Shop,32.79028507016939,-79.94437651559502,Bakery
"Charleston, South Carolina",32.7876012,-79.9402728,Ink n Ivy,32.79172478016388,-79.94049242721651,Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Halo,32.78550990436851,-79.94651813904768,Sandwich Place
"Charleston, South Carolina",32.7876012,-79.9402728,Mellow Mushroom,32.783651,-79.934946,Pizza Place
"Charleston, South Carolina",32.7876012,-79.9402728,Vintage Lounge,32.79121519815803,-79.94009601014656,Wine Bar
"Charleston, South Carolina",32.7876012,-79.9402728,The Charleston Museum,32.78972752273623,-79.93611877477954,History Museum
"Charleston, South Carolina",32.7876012,-79.9402728,Dudley's,32.78943246560035,-79.93848885953247,Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Groucho's Deli of Charleston,32.78527282995708,-79.9358517024744,Sandwich Place
"Charleston, South Carolina",32.7876012,-79.9402728,Hyatt Place Charleston/Historic District,32.79307734369414,-79.94038346401463,Hotel
"Charleston, South Carolina",32.7876012,-79.9402728,Xiao Bao Biscuit,32.79043570154552,-79.94714778033043,Vietnamese Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Chez Nous,32.791789539050804,-79.94339781596616,French Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,R. Kitchen,32.789503068993135,-79.94686682360339,Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,The Living Room,32.78797715333731,-79.93480405470241,Lounge
"Charleston, South Carolina",32.7876012,-79.9402728,Tapio,32.79162351769529,-79.94421498612347,Bubble Tea Shop
"Charleston, South Carolina",32.7876012,-79.9402728,D'Allesandro's Pizza,32.79342329265315,-79.94340495165972,Pizza Place
"Charleston, South Carolina",32.7876012,-79.9402728,The Brick,32.79013608632868,-79.93730524765472,American Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Dispensary,32.79155075833004,-79.94035833046125,Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Victor Social Club,32.78785667173372,-79.93674241115913,Social Club
"Charleston, South Carolina",32.7876012,-79.9402728,Cannon Green,32.79075715273307,-79.94621417698265,Other Nightlife
"Charleston, South Carolina",32.7876012,-79.9402728,Revelator Coffee Company,32.792355286245034,-79.94072925755498,Coffee Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Virginia's on King,32.78745718037309,-79.93736431299602,Southern / Soul Food Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Breizh Pan Crepes,32.783997685328444,-79.935608090709,Creperie
"Charleston, South Carolina",32.7876012,-79.9402728,Tasty Thai & Sushi,32.78488374231561,-79.9356201636426,Thai Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Sunrise Bistro Express,32.79009816435749,-79.94768545578044,Bistro
"Charleston, South Carolina",32.7876012,-79.9402728,West Elm,32.79020792691785,-79.93913853686146,Furniture / Home Store
"Charleston, South Carolina",32.7876012,-79.9402728,Five Guys,32.785218848419866,-79.93579421402411,Burger Joint
"Charleston, South Carolina",32.7876012,-79.9402728,LUSH,32.78384701600248,-79.93481487035751,Cosmetics Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Tips 2 Toes,32.784020884924416,-79.93556062160427,Cosmetics Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Homewood Suites by Hilton- Charleston Historic District,32.792274809197515,-79.93845762698368,Hotel
"Charleston, South Carolina",32.7876012,-79.9402728,Beech,32.78397037599187,-79.93504897280721,Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,The Alley,32.79383892231867,-79.94069227075445,Bowling Alley
"Charleston, South Carolina",32.7876012,-79.9402728,Halsey Institute of Contemporary Art,32.785210207908946,-79.93751391371606,Art Gallery
"Charleston, South Carolina",32.7876012,-79.9402728,Muse,32.78342292778077,-79.93368769123971,Mediterranean Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Burns Alley,32.78519730344939,-79.93531149891136,Bar
"Charleston, South Carolina",32.7876012,-79.9402728,Verde,32.7848746030399,-79.93577112468911,Salad Place
"Charleston, South Carolina",32.7876012,-79.9402728,CandleFish,32.782466877057686,-79.93381915088186,Gift Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Tricera Coffee,32.783942597505856,-79.93566387602266,Coffee Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Basic Kitchen,32.78218139383609,-79.93487484999744,Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Elliotborough Mini Bar,32.792734148654525,-79.94512511749186,Bar
"Charleston, South Carolina",32.7876012,-79.9402728,MOD Pizza,32.78574800490681,-79.93586157560028,Pizza Place
"Charleston, South Carolina",32.7876012,-79.9402728,Trio Lounge,32.78606,-79.93505,Nightclub
"Charleston, South Carolina",32.7876012,-79.9402728,Chipotle Mexican Grill,32.785614158947844,-79.93600473160916,Mexican Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,Hampton Inn Charleston-Historic District,32.7886901,-79.9365049,Hotel
"Charleston, South Carolina",32.7876012,-79.9402728,Children's Museum of the Lowcountry,32.7895111520887,-79.93762877495865,Museum
"Charleston, South Carolina",32.7876012,-79.9402728,Félix Cocktails Et Cuisine,32.79229624619863,-79.940718900569,French Restaurant
"Charleston, South Carolina",32.7876012,-79.9402728,King Street Cookies,32.785410033072885,-79.93597354191324,Bagel Shop
"Charleston, South Carolina",32.7876012,-79.9402728,The Rise,32.78218116122165,-79.93466981495061,Coffee Shop
"Charleston, South Carolina",32.7876012,-79.9402728,Hampden,32.7839078670529,-79.93477610706563,Boutique
"Jackson, Tennessee",35.6144446,-88.8177418,The Bakers Rack,35.615219781752145,-88.81803214507882,Restaurant
"Jackson, Tennessee",35.6144446,-88.8177418,Rock'n Dough Pizza and Brew Co,35.616611298594364,-88.81982572916095,Pizza Place
"Jackson, Tennessee",35.6144446,-88.8177418,West Tennessee Farmers Market,35.6156794896539,-88.82098486466448,Farmers Market
"Jackson, Tennessee",35.6144446,-88.8177418,Lift Wellness Center,35.61837614371616,-88.82015659407787,Gym / Fitness Center
"Jackson, Tennessee",35.6144446,-88.8177418,Dixie Castle,35.61355663762995,-88.81762663319982,American Restaurant
"Jackson, Tennessee",35.6144446,-88.8177418,Downtown Tavern,35.615494693753824,-88.81806871621924,Bar
"Jackson, Tennessee",35.6144446,-88.8177418,Pizza Hut,35.612423988943746,-88.82008534739725,Pizza Place
"Jackson, Tennessee",35.6144446,-88.8177418,Dollar General,35.6145965808308,-88.8145685377933,Discount Store
"Jackson, Tennessee",35.6144446,-88.8177418,Subway,35.61341340131094,-88.81854039780252,Sandwich Place
"Jackson, Tennessee",35.6144446,-88.8177418,U-Haul Moving & Storage of Jackson,35.61612222256205,-88.82719535463059,Storage Facility
"Jackson, Tennessee",35.6144446,-88.8177418,International Rockabilly Hall of Fame & Museum,35.61458495332524,-88.81735235452652,History Museum
"Jackson, Tennessee",35.6144446,-88.8177418,Woodstock Bake Shop,35.61349407752892,-88.81885790593101,Cupcake Shop
"Jackson, Tennessee",35.6144446,-88.8177418,The Blacksmith Bar & Grill,35.61460457790079,-88.81993532180786,American Restaurant
"Jackson, Tennessee",35.6144446,-88.8177418,Greyhound Bus Station,35.61440137745504,-88.81600545589109,Bus Station
"Jackson, Tennessee",35.6144446,-88.8177418,The Painted Lady,35.61535,-88.815754,New American Restaurant
"Montgomery, Alabama",32.3669656,-86.3006485,Hamburger King,32.370918539066295,-86.30199078173551,Burger Joint
"Montgomery, Alabama",32.3669656,-86.3006485,Chick-fil-A,32.36321,-86.29523,Fast Food Restaurant
"Montgomery, Alabama",32.3669656,-86.3006485,Filet & Vine,32.35840159573134,-86.29893181749786,Wine Shop
"Montgomery, Alabama",32.3669656,-86.3006485,Scott Street Deli,32.37369674904183,-86.30319779182796,Deli / Bodega
"Montgomery, Alabama",32.3669656,-86.3006485,Tomatinos Pizza and Bake Shop,32.358351,-86.298142,Pizza Place
"Montgomery, Alabama",32.3669656,-86.3006485,Corcino's Fine Italian Food,32.364144579836434,-86.30843246253774,Italian Restaurant
"Montgomery, Alabama",32.3669656,-86.3006485,Vintage Year,32.358405036852744,-86.29964061837998,American Restaurant
"Montgomery, Alabama",32.3669656,-86.3006485,Pine Bar,32.35839674479734,-86.29839869236564,Bar
"Montgomery, Alabama",32.3669656,-86.3006485,Downtown YMCA,32.36684501763703,-86.30688489543141,Gym
"Montgomery, Alabama",32.3669656,-86.3006485,Cafe Louisa,32.35843528915088,-86.29802584648132,Coffee Shop
"Montgomery, Alabama",32.3669656,-86.3006485,Dexter Parsonage Museum,32.37309989108369,-86.29627076845527,History Museum
"Montgomery, Alabama",32.3669656,-86.3006485,Family Dollar,32.3629974848339,-86.30001584676292,Discount Store
"Montgomery, Alabama",32.3669656,-86.3006485,Baumhower's Downtown,32.37493510664801,-86.29850095820814,Wings Joint
"Montgomery, Alabama",32.3669656,-86.3006485,Shell,32.367001,-86.30831,Gas Station
"Montgomery, Alabama",32.3669656,-86.3006485,Stay Fresh Barber Shop,32.365576,-86.29718363285065,Cosmetics Shop
"Montgomery, Alabama",32.3669656,-86.3006485,University Laundromat,32.363049,-86.300436,Laundromat
"Montgomery, Alabama",32.3669656,-86.3006485,The Cloverdale Lawyer,32.35856159617752,-86.29887322910841,Lawyer
"Montgomery, Alabama",32.3669656,-86.3006485,Village kitchen,32.35845832474925,-86.29808341452242,Southern / Soul Food Restaurant
"Montgomery, Alabama",32.3669656,-86.3006485,Vintage Café,32.35815945790736,-86.29924259135849,Café
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Tennis & Racquet Complex,33.629863003369614,-112.37156061534027,Tennis Court
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Community Park,33.62917812094536,-112.37423578468908,Park
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Stadium,33.62818583377353,-112.37825803540736,Baseball Stadium
"Surprise, Arizona",33.6292271,-112.3680189,In-N-Out Burger,33.63817498315671,-112.36856241068374,Burger Joint
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Aquatic Center,33.62807738918703,-112.37609847812423,Pool
"Surprise, Arizona",33.6292271,-112.3680189,DreamCatcher Park,33.62804437504549,-112.3732171232328,Baseball Field
"Surprise, Arizona",33.6292271,-112.3680189,Starbucks,33.63807919919323,-112.36953318635412,Coffee Shop
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Dog Park,33.63031922830909,-112.37268741900104,Dog Run
"Surprise, Arizona",33.6292271,-112.3680189,Holiday Inn Express & Suites Surprise,33.63399482183351,-112.37713511290622,Hotel
"Surprise, Arizona",33.6292271,-112.3680189,Residence Inn Phoenix NW/Surprise,33.63299836764873,-112.37707436084747,Hotel
"Surprise, Arizona",33.6292271,-112.3680189,Stone Xpressions LLC,33.629199587495606,-112.36741304397583,Construction & Landscaping
"Surprise, Arizona",33.6292271,-112.3680189,ADT Security Services,33.629932172914145,-112.367143333322,Business Service
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Lake,33.630321441634564,-112.37428817297375,Lake
"Surprise, Arizona",33.6292271,-112.3680189,sams club,33.636809432037886,-112.36928217303598,Accessories Store
"Surprise, Arizona",33.6292271,-112.3680189,Home Run Party Deck,33.627710880514655,-112.37725251819938,Baseball Stadium
"Surprise, Arizona",33.6292271,-112.3680189,"barnet,dulaney,perkins eye center",33.637778955823364,-112.3672506636446,Optical Shop
"Surprise, Arizona",33.6292271,-112.3680189,MVP Nails,33.625252187034214,-112.35877533997315,Spa
"Surprise, Arizona",33.6292271,-112.3680189,"Pieology Pizzeria, Surprise AZ",33.638037979934744,-112.36882019042946,Pizza Place
"Surprise, Arizona",33.6292271,-112.3680189,Surprise Spring Training Complex,33.6284896260021,-112.37859564785248,Baseball Field
"Surprise, Arizona",33.6292271,-112.3680189,Tokyo Joe’s,33.638102271299815,-112.36943351746318,Sushi Restaurant
"Rocky Mount, North Carolina",35.9423833,-77.7956949,The Prime Smokehouse,35.943617606087706,-77.79289834974689,BBQ Joint
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Central Cafe,35.941662211286946,-77.79778840173567,Café
"Rocky Mount, North Carolina",35.9423833,-77.7956949,The Imperial Centre for the Arts & Sciences,35.94699643197012,-77.79629809837442,Science Museum
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Piggly Wiggly,35.94605300234946,-77.79943049934407,Grocery Store
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Dollar General,35.94080272791002,-77.78706459396568,Discount Store
"Rocky Mount, North Carolina",35.9423833,-77.7956949,PNC Bank,35.943736491632016,-77.79619306325912,Bank
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Bulluck Furniture Company,35.941903288900136,-77.79764423740585,Furniture / Home Store
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Booker T Theater,35.944193266666666,-77.79307333333334,Theater
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Taste of Paradise,35.94096779823303,-77.79236018657684,Restaurant
"Rocky Mount, North Carolina",35.9423833,-77.7956949,Amtrak - Rocky Mount Station (RMT),35.93787586760393,-77.79739543360834,Train Station
"Rocky Mount, North Carolina",35.9423833,-77.7956949,"H & J Auto Sales, LLC & U-haul",35.943215903612185,-77.79093013572731,Auto Dealership
"Rocky Mount, North Carolina",35.9423833,-77.7956949,the whistle stop shop,35.93781340386251,-77.79775036385027,Gift Shop
"Rocky Mount, North Carolina",35.9423833,-77.7956949,City Club,35.941214,-77.802661,Food
"Duluth, Minnesota",46.7729322,-92.1251218,Enger Park,46.775732485957214,-92.12425964992731,Park
"Duluth, Minnesota",46.7729322,-92.1251218,OMC Smokehouse,46.7687007952651,-92.12242050536717,BBQ Joint
"Duluth, Minnesota",46.7729322,-92.1251218,Bent Paddle Brewing,46.76766786394412,-92.12201878751156,Brewery
"Duluth, Minnesota",46.7729322,-92.1251218,Randy's Cafe,46.766233260083816,-92.12516349820189,Breakfast Spot
"Duluth, Minnesota",46.7729322,-92.1251218,Frost River Trading Co.,46.76863417966092,-92.12212833432233,Sporting Goods Shop
"Duluth, Minnesota",46.7729322,-92.1251218,Love Creamery,46.76826,-92.122381,Ice Cream Shop
"Duluth, Minnesota",46.7729322,-92.1251218,Bus Stop @ Garfield ave & W Superior St,46.7712362916896,-92.11814402854856,Bus Stop
"Duluth, Minnesota",46.7729322,-92.1251218,Impact Sports Training,46.770517,-92.118434,Athletics & Sports
"Duluth, Minnesota",46.7729322,-92.1251218,Thrift Store,46.76671129712439,-92.1245968645923,Thrift / Vintage Store
"Duluth, Minnesota",46.7729322,-92.1251218,Mitch's Bar,46.766577350157604,-92.12490847030782,Bar
"Duluth, Minnesota",46.7729322,-92.1251218,Enger Park Golf Course,46.777522153621824,-92.13242053985596,Golf Course
"Duluth, Minnesota",46.7729322,-92.1251218,Pit Stop Pizza,46.765703,-92.125823,Pizza Place
"Duluth, Minnesota",46.7729322,-92.1251218,Madill Performing Arts Center,46.76567674325272,-92.12632656097412,Dance Studio
"Duluth, Minnesota",46.7729322,-92.1251218,On The Limit,46.76527286,-92.12605835,Clothing Store
"Duluth, Minnesota",46.7729322,-92.1251218,Bark Avenue Grooming,46.766187,-92.131156,Pet Store
"Duluth, Minnesota",46.7729322,-92.1251218,Minnesota White Cedar Fence,46.771805,-92.113545,Construction & Landscaping
"Duluth, Minnesota",46.7729322,-92.1251218,Bergey's Sports Bar,46.76496014951031,-92.12635122682478,Sports Bar
"Duluth, Minnesota",46.7729322,-92.1251218,ZMC Hotels,46.76499520908521,-92.12735739168019,Hotel
"Duluth, Minnesota",46.7729322,-92.1251218,The Happy Wanderer,46.77377277522035,-92.11287695118548,Food Truck
"Poway, California",32.9628234,-117.0358646,Sprouts Farmers Market,32.957285,-117.037649,Grocery Store
"Poway, California",32.9628234,-117.0358646,Taco Taco - Poway,32.95942382802012,-117.04023548020893,Mexican Restaurant
"Poway, California",32.9628234,-117.0358646,Old Poway Park,32.969823570779184,-117.03666687011719,Park
"Poway, California",32.9628234,-117.0358646,El Ranchito Taco Shop,32.9571030087993,-117.03492900241578,Mexican Restaurant
"Poway, California",32.9628234,-117.0358646,Poway Farmers Market,32.969696,-117.03633,Farmers Market
"Poway, California",32.9628234,-117.0358646,Pizza Studio - Poway,32.95500604420184,-117.03923264242961,Pizza Place
"Poway, California",32.9628234,-117.0358646,Starbucks,32.95499494,-117.0392367,Coffee Shop
"Poway, California",32.9628234,-117.0358646,Lowe's Home Improvement,32.9575017,-117.0333688,Hardware Store
"Poway, California",32.9628234,-117.0358646,Rubio's Coastal Grill,32.956624,-117.03855,Seafood Restaurant
"Poway, California",32.9628234,-117.0358646,Players Sports Bar,32.95971477033898,-117.04021325706825,Sports Bar
"Poway, California",32.9628234,-117.0358646,Jamba Juice,32.955011,-117.038989,Juice Bar
"Poway, California",32.9628234,-117.0358646,Hamburger Factory Family Restaurant,32.969544,-117.036731,American Restaurant
"Poway, California",32.9628234,-117.0358646,Walgreens,32.95698941244315,-117.04121321439743,Pharmacy
"Poway, California",32.9628234,-117.0358646,Brigantine Poway,32.95590320740982,-117.04017419867674,Seafood Restaurant
"Poway, California",32.9628234,-117.0358646,Yogurtland,32.956093,-117.042665,Frozen Yogurt Shop
"Poway, California",32.9628234,-117.0358646,Mamma Teresa,32.95597898415183,-117.04264256040918,Italian Restaurant
"Poway, California",32.9628234,-117.0358646,HomeGoods,32.957983,-117.0348565,Furniture / Home Store
"Poway, California",32.9628234,-117.0358646,Ichizen Sushi and Japanese Cuisine,32.955972457552946,-117.0425125570622,Sushi Restaurant
"Poway, California",32.9628234,-117.0358646,Round Table Pizza,32.95715728747468,-117.0385570798066,Pizza Place
"Poway, California",32.9628234,-117.0358646,Patrick's Irish Pub,32.95679059910923,-117.04204142734046,Pub
"Poway, California",32.9628234,-117.0358646,Elam's Hallmark Shop,32.957592228535866,-117.03908473803035,Gift Shop
"Poway, California",32.9628234,-117.0358646,Ross Dress for Less,32.95700156566026,-117.03581285470135,Clothing Store
"Poway, California",32.9628234,-117.0358646,Don Pollo,32.95714004043882,-117.04203403160646,Mexican Restaurant
"Poway, California",32.9628234,-117.0358646,Bellus Academy,32.957204254334975,-117.04263886344114,Cosmetics Shop
"Poway, California",32.9628234,-117.0358646,Kai Sushi,32.955270807002975,-117.04039519188316,Sushi Restaurant
"Poway, California",32.9628234,-117.0358646,Bongiorno's New York Pizzeria,32.956663,-117.042403,Pizza Place
"Poway, California",32.9628234,-117.0358646,Redbox,32.958874,-117.03766,Video Store
"Poway, California",32.9628234,-117.0358646,Chipotle Mexican Grill,32.95490609620121,-117.0389035024939,Mexican Restaurant
"Poway, California",32.9628234,-117.0358646,Poway Irish Pub,32.956742014815525,-117.04214361077108,Pub
"Poway, California",32.9628234,-117.0358646,McDonald's,32.958984,-117.037742,Fast Food Restaurant
"Poway, California",32.9628234,-117.0358646,Domino's Pizza,32.95667658047176,-117.03589171171188,Pizza Place
"Poway, California",32.9628234,-117.0358646,Stater Bros. Markets,32.95575887290588,-117.03785659028502,Grocery Store
"Poway, California",32.9628234,-117.0358646,Mainstream Bar And Grill,32.955233655069264,-117.04104602696182,Bar
"Poway, California",32.9628234,-117.0358646,Panda Express,32.95664859003523,-117.03583816015325,Chinese Restaurant
"Poway, California",32.9628234,-117.0358646,Five Guys,32.956253864325575,-117.04268499305553,Burger Joint
"Poway, California",32.9628234,-117.0358646,Supercuts,32.9558419045858,-117.04252333658856,Salon / Barbershop
"Poway, California",32.9628234,-117.0358646,DigiPlex Poway,32.95473015449903,-117.03981043388265,Movie Theater
"Poway, California",32.9628234,-117.0358646,GameStop,32.955204721237386,-117.03802875346308,Video Game Store
"Poway, California",32.9628234,-117.0358646,SUBWAY,32.95509107609204,-117.03857490228427,Sandwich Place
"Poway, California",32.9628234,-117.0358646,Shell,32.95608719589848,-117.04146715634418,Gas Station
"Poway, California",32.9628234,-117.0358646,Daphne's California Greek,32.95505403930258,-117.03913885101886,Greek Restaurant
"Poway, California",32.9628234,-117.0358646,Petco,32.95523294967477,-117.04148794907735,Pet Store
"Poway, California",32.9628234,-117.0358646,Stamping details,32.96789521666667,-117.03574,Arts & Crafts Store
"Poway, California",32.9628234,-117.0358646,Tres Chic Boutique,32.96833838746174,-117.03608751296997,Clothing Store
"Poway, California",32.9628234,-117.0358646,Wholly Crepe,32.96841939810476,-117.03586220741272,Creperie
"Poway, California",32.9628234,-117.0358646,Cafe Lily,32.96842062725673,-117.0359881657786,Café
"Poway, California",32.9628234,-117.0358646,Tuscan Sunrise Coffee & Tea,32.96847,-117.03607,Coffee Shop
"Poway, California",32.9628234,-117.0358646,Old Poway Market & Deli,32.96857207506543,-117.03601170251632,Grocery Store
"Poway, California",32.9628234,-117.0358646,Poway Pilates,32.968862243825036,-117.03565388398333,Pilates Studio
"Poway, California",32.9628234,-117.0358646,San Diego Pond and Garden,32.96910348501655,-117.03593730926514,Pet Store
"Poway, California",32.9628234,-117.0358646,Morgan Construction,32.9680328,-117.0315488,Construction & Landscaping
"Poway, California",32.9628234,-117.0358646,Best Western Poway/San Diego Hotel,32.95587759689769,-117.03104500954396,Hotel
"Poway, California",32.9628234,-117.0358646,Poway-Midland Railroad,32.96968,-117.03633,Theme Park Ride / Attraction
"Poway, California",32.9628234,-117.0358646,Heritage Museum,32.96967947662539,-117.03710944143405,History Museum
